OrderID;Date;ProductCategory;Price;Quantity;Date_raw;TotalSale
1327;2022-03-30;vestimenta;16.0;5.0;30/03/2022;80.0
1328;2022-02-08;vestimenta;22.0;5.0;08-feb-22;110.0
1329;2022-04-14;vestimenta;20.0;4.0;14/04/2022;80.0
1330;2022-05-04;vestimenta;29.0;4.0;04/05/2022;116.0
1331;2022-02-04;electronica;36.0;3.0;04-feb-22;108.0
1332;2022-01-29;electronica;48.0;5.0;29/01/2022;240.0
1333;2022-01-31;electronica;15.0;4.0;31/01/2022;60.0
1334;2022-05-13;electronica;10.0;1.0;13-may-22;10.0
1335;2022-02-18;alimento;43.0;5.0;18/02/2022;215.0
1336;2022-02-17;alimento;5.0;2.0;17/02/2022;10.0
1337;2022-05-08;alimento;23.0;4.0;08-may-22;92.0
1338;2022-04-18;alimento;46.0;4.0;18/04/2022;184.0
1339;2022-03-28;alimento;4.0;5.0;28/03/2022;20.0
1340;2022-05-03;hogar;47.0;5.0;03-may-22;235.0
1341;2022-01-24;hogar;42.0;3.0;24/01/2022;126.0
1342;2022-02-23;hogar;11.0;2.0;23/02/2022;22.0
1343;2022-02-06;jardin;8.0;1.0;06-feb-22;8.0
1344;2022-03-03;jardin;3.0;1.0;03/03/2022;3.0
1345;2022-05-07;jardin;37.0;5.0;07/05/2022;185.0
1346;2022-05-20;jardin;17.0;5.0;20-may-22;85.0
1347;2022-02-21;camping;25.0;2.0;21/02/2022;50.0
1348;2022-04-27;camping;41.0;1.0;27/04/2022;41.0
1349;2022-05-24;camping;27.0;4.0;24-may-22;108.0
1350;2022-06-02;camping;9.0;3.0;02/06/2022;27.0
1351;2022-04-02;vestimenta;28.0;5.0;02/04/2022;140.0
1352;2022-06-01;vestimenta;34.0;2.0;01-jun-22;68.0
1353;2022-05-04;vestimenta;44.0;4.0;04/05/2022;176.0
1354;2022-05-04;vestimenta;29.0;5.0;04/05/2022;145.0
1355;2022-03-25;vestimenta;15.0;5.0;25-mar-22;75.0
1356;2022-05-06;electronica;28.0;1.0;06/05/2022;28.0
1357;2022-03-26;electronica;17.0;5.0;26/03/2022;85.0
1358;2022-02-28;electronica;29.0;4.0;28-feb-22;116.0
1359;2022-01-22;electronica;36.0;2.0;22/01/2022;72.0
1360;2022-02-10;alimento;23.0;4.0;10/02/2022;92.0
1361;;alimento;37.0;1.0;15-ene-22;37.0
1362;2022-03-30;alimento;22.0;1.0;30/03/2022;22.0
1363;2022-02-16;alimento;15.0;5.0;16/02/2022;75.0
1364;;alimento;29.0;3.0;04-ene-22;87.0
1365;2022-02-04;hogar;5.0;1.0;04/02/2022;5.0
1366;2022-01-05;hogar;10.0;4.0;05/01/2022;40.0
1367;2022-03-12;hogar;51.0;1.0;12-mar-22;51.0
1368;2022-04-03;jardin;24.0;2.0;03/04/2022;48.0
1369;2022-04-27;jardin;21.0;2.0;27/04/2022;42.0
1370;2022-05-21;jardin;34.0;1.0;21-may-22;34.0
1371;2022-03-24;jardin;37.0;3.0;24/03/2022;111.0
1372;2022-06-04;camping;14.0;3.0;04/06/2022;42.0
1373;2022-05-13;camping;29.0;2.0;13-may-22;58.0
1374;2022-01-27;camping;21.0;2.0;27/01/2022;42.0
1375;2022-01-25;camping;27.0;1.0;25/01/2022;27.0
1376;2022-03-23;vestimenta;25.0;1.0;23-mar-22;25.0
1377;2022-01-24;vestimenta;45.0;1.0;24/01/2022;45.0
1378;2022-01-08;vestimenta;40.0;4.0;08/01/2022;160.0
1379;2022-03-18;vestimenta;12.0;4.0;18-mar-22;48.0
1380;2022-04-22;vestimenta;7.0;2.0;22/04/2022;14.0
1381;2022-05-21;electronica;15.0;4.0;21/05/2022;60.0
1382;2022-05-27;electronica;46.0;1.0;27-may-22;46.0
1383;2022-02-14;electronica;9.0;2.0;14/02/2022;18.0
1384;2022-05-03;electronica;47.0;5.0;03/05/2022;235.0
1385;2022-05-28;alimento;11.0;2.0;28-may-22;22.0
1386;2022-01-20;alimento;45.0;1.0;20/01/2022;45.0
1387;2022-01-22;alimento;28.0;3.0;22/01/2022;84.0
1388;2022-05-23;alimento;12.0;4.0;23-may-22;48.0
1389;2022-03-12;alimento;31.0;2.0;12/03/2022;62.0
1390;2022-02-05;hogar;47.0;1.0;05/02/2022;47.0
1391;;hogar;44.0;4.0;20-abr-22;176.0
1392;2022-01-05;hogar;38.0;4.0;05/01/2022;152.0
1393;2022-03-05;jardin;17.0;4.0;05/03/2022;68.0
1394;2022-03-08;jardin;30.0;4.0;08-mar-22;120.0
1395;2022-01-28;jardin;9.0;5.0;28/01/2022;45.0
1396;2022-02-28;jardin;46.0;3.0;28/02/2022;138.0
1397;;camping;22.0;1.0;07-ene-22;22.0
1398;2022-01-07;camping;47.0;3.0;07/01/2022;141.0
1399;2022-04-27;camping;24.0;5.0;27/04/2022;120.0
1400;;camping;11.0;4.0;18-ene-22;44.0
1401;2022-05-31;vestimenta;44.0;2.0;31/05/2022;88.0
1402;2022-03-13;vestimenta;4.0;2.0;13/03/2022;8.0
1403;2022-05-17;vestimenta;36.0;3.0;17-may-22;108.0
1404;2022-05-31;vestimenta;40.0;1.0;31/05/2022;40.0
1405;2022-03-07;vestimenta;15.0;4.0;07/03/2022;60.0
1406;;electronica;13.0;1.0;04-ene-22;13.0
1407;2022-02-14;electronica;42.0;3.0;14/02/2022;126.0
1408;2022-01-13;electronica;27.0;3.0;13/01/2022;81.0
1409;2022-06-03;electronica;20.0;1.0;03-jun-22;20.0
1410;2022-02-20;alimento;36.0;5.0;20/02/2022;180.0
1411;2022-04-28;alimento;3.0;3.0;28/04/2022;9.0
1412;2022-05-09;alimento;24.0;4.0;09-may-22;96.0
1413;2022-03-29;alimento;36.0;5.0;29/03/2022;180.0
1414;2022-04-19;alimento;26.0;4.0;19/04/2022;104.0
1415;;hogar;44.0;1.0;14-abr-22;44.0
1416;2022-01-04;hogar;8.0;5.0;04/01/2022;40.0
1417;2022-03-22;hogar;45.0;3.0;22/03/2022;135.0
1418;;jardin;33.0;2.0;03-ene-22;66.0
1419;2022-04-06;jardin;30.0;4.0;06/04/2022;120.0
1420;2022-04-21;jardin;22.0;4.0;21/04/2022;88.0
1421;;jardin;44.0;1.0;30-ene-22;44.0
1422;2022-05-23;camping;13.0;5.0;23/05/2022;65.0
1423;2022-04-12;camping;24.0;5.0;12/04/2022;120.0
1424;2022-03-24;camping;13.0;2.0;24-mar-22;26.0
1425;2022-02-17;camping;38.0;5.0;17/02/2022;190.0
1426;2022-03-03;vestimenta;22.0;4.0;03/03/2022;88.0
1427;;vestimenta;26.0;5.0;17-ene-22;130.0
1428;2022-06-06;vestimenta;19.0;5.0;06/06/2022;95.0
1429;2022-02-12;vestimenta;15.0;2.0;12/02/2022;30.0
1430;2022-02-18;vestimenta;50.0;3.0;18-feb-22;150.0
1431;2022-03-29;electronica;15.0;5.0;29/03/2022;75.0
1432;2022-02-26;electronica;36.0;3.0;26/02/2022;108.0
1433;;electronica;24.0;2.0;04-abr-22;48.0
1434;2022-03-27;electronica;33.0;1.0;27/03/2022;33.0
1435;2022-02-05;alimento;16.0;5.0;05/02/2022;80.0
1436;2022-06-03;alimento;30.0;2.0;03-jun-22;60.0
1437;2022-05-28;alimento;45.0;2.0;28/05/2022;90.0
1438;2022-05-16;alimento;5.0;1.0;16/05/2022;5.0
1439;;alimento;5.0;1.0;08-abr-22;5.0
1440;2022-03-24;hogar;35.0;1.0;24/03/2022;35.0
1441;2022-05-22;hogar;47.0;5.0;22/05/2022;235.0
1442;2022-05-29;hogar;36.0;3.0;29-may-22;108.0
1443;2022-02-04;jardin;34.0;3.0;04/02/2022;102.0
1444;2022-04-11;jardin;3.0;3.0;11/04/2022;9.0
1445;2022-02-27;jardin;25.0;4.0;27-feb-22;100.0
1446;2022-02-25;jardin;19.0;2.0;25/02/2022;38.0
1447;2022-02-24;camping;49.0;5.0;24/02/2022;245.0
1448;2022-03-09;camping;17.0;4.0;09-mar-22;68.0
1449;2022-05-08;camping;15.0;1.0;08/05/2022;15.0
1450;2022-01-26;camping;40.0;1.0;26/01/2022;40.0
1451;2022-06-06;vestimenta;42.0;2.0;06-jun-22;84.0
1452;2022-04-01;vestimenta;35.0;3.0;01/04/2022;105.0
1453;2022-01-29;vestimenta;17.0;3.0;29/01/2022;51.0
1454;;vestimenta;11.0;5.0;04-abr-22;55.0
1455;2022-05-18;vestimenta;44.0;1.0;18/05/2022;44.0
1456;2022-05-21;electronica;39.0;1.0;21/05/2022;39.0
1457;2022-05-03;electronica;27.0;4.0;03-may-22;108.0
1458;2022-04-08;electronica;9.0;2.0;08/04/2022;18.0
1459;2022-05-17;electronica;20.0;1.0;17/05/2022;20.0
1460;2022-03-20;alimento;23.0;1.0;20-mar-22;23.0
1461;2022-04-02;alimento;47.0;4.0;02/04/2022;188.0
1462;2022-05-31;alimento;41.0;4.0;31/05/2022;164.0
1463;2022-03-29;alimento;45.0;3.0;29-mar-22;135.0
1464;2022-01-21;alimento;50.0;3.0;21/01/2022;150.0
1465;2022-02-20;hogar;40.0;1.0;20/02/2022;40.0
1466;;hogar;46.0;3.0;13-abr-22;138.0
1467;2022-01-14;hogar;26.0;1.0;14/01/2022;26.0
1468;2022-04-26;jardin;15.0;2.0;26/04/2022;30.0
1469;;jardin;35.0;5.0;30-ene-22;175.0
1470;2022-03-20;jardin;32.0;2.0;20/03/2022;64.0
1471;2022-05-12;jardin;29.0;4.0;12/05/2022;116.0
1472;2022-03-21;camping;14.0;4.0;21-mar-22;56.0
1473;2022-06-02;camping;9.0;5.0;02/06/2022;45.0
1474;2022-02-28;camping;13.0;2.0;28/02/2022;26.0
1475;2022-05-31;camping;11.0;1.0;31-may-22;11.0
1476;2022-03-16;vestimenta;36.0;2.0;16/03/2022;72.0
1477;2022-05-15;vestimenta;45.0;4.0;15/05/2022;180.0
1478;;vestimenta;34.0;2.0;12-abr-22;68.0
1479;2022-02-11;vestimenta;33.0;2.0;11/02/2022;66.0
1480;2022-01-27;vestimenta;41.0;1.0;27/01/2022;41.0
1481;2022-03-21;electronica;38.0;5.0;21-mar-22;190.0
1482;2022-05-19;electronica;39.0;2.0;19/05/2022;78.0
1483;2022-02-26;electronica;21.0;5.0;26/02/2022;105.0
1484;2022-03-05;electronica;48.0;2.0;05-mar-22;96.0
1485;2022-01-29;alimento;49.0;4.0;29/01/2022;196.0
1486;2022-04-28;alimento;21.0;2.0;28/04/2022;42.0
1487;2022-03-20;alimento;3.0;1.0;20-mar-22;3.0
1488;2022-02-04;alimento;11.0;1.0;04/02/2022;11.0
1489;2022-04-19;alimento;6.0;2.0;19/04/2022;12.0
1490;;hogar;11.0;2.0;25-abr-22;22.0
1491;2022-04-28;hogar;29.0;5.0;28/04/2022;145.0
1492;2022-05-01;hogar;28.0;2.0;01/05/2022;56.0
1493;2022-05-11;jardin;28.0;5.0;11-may-22;140.0
1494;2022-01-19;jardin;28.0;4.0;19/01/2022;112.0
1495;2022-04-25;jardin;31.0;2.0;25/04/2022;62.0
1496;2022-02-16;jardin;15.0;2.0;16-feb-22;30.0
1497;2022-02-26;camping;9.0;3.0;26/02/2022;27.0
1498;2022-03-09;camping;4.0;2.0;09/03/2022;8.0
1499;;camping;18.0;2.0;14-ene-22;36.0
1500;2022-02-16;camping;36.0;5.0;16/02/2022;180.0
1501;2022-03-08;vestimenta;40.0;5.0;08/03/2022;200.0
1502;;vestimenta;14.0;2.0;11-ene-22;28.0
1503;2022-04-19;vestimenta;28.0;3.0;19/04/2022;84.0
1504;2022-01-06;vestimenta;5.0;5.0;06/01/2022;25.0
1505;2022-03-06;vestimenta;17.0;1.0;06-mar-22;17.0
1506;2022-04-06;electronica;27.0;2.0;06/04/2022;54.0
1507;2022-04-23;electronica;27.0;2.0;23/04/2022;54.0
1508;;electronica;33.0;4.0;11-abr-22;132.0
1509;2022-02-16;electronica;24.0;2.0;16/02/2022;48.0
1510;2022-04-27;alimento;29.0;2.0;27/04/2022;58.0
1511;2022-05-23;alimento;9.0;1.0;23-may-22;9.0
1512;2022-02-21;alimento;29.0;3.0;21/02/2022;87.0
1513;2022-05-07;alimento;5.0;1.0;07/05/2022;5.0
1514;;alimento;41.0;2.0;21-abr-22;82.0
1515;2022-01-12;hogar;6.0;4.0;12/01/2022;24.0
1516;2022-05-07;hogar;40.0;1.0;07/05/2022;40.0
1517;2022-03-21;hogar;42.0;4.0;21-mar-22;168.0
1518;2022-01-04;jardin;45.0;1.0;04/01/2022;45.0
1519;2022-02-08;jardin;24.0;5.0;08/02/2022;120.0
1520;2022-02-08;jardin;5.0;4.0;08-feb-22;20.0
1521;2022-04-13;jardin;25.0;4.0;13/04/2022;100.0
1522;2022-05-19;camping;12.0;3.0;19/05/2022;36.0
1523;2022-03-17;camping;15.0;5.0;17-mar-22;75.0
1524;2022-03-12;camping;2.0;1.0;12/03/2022;2.0
1525;2022-02-19;camping;25.0;2.0;19/02/2022;50.0
1526;2022-02-06;vestimenta;11.0;1.0;06-feb-22;11.0
1527;2022-04-18;vestimenta;45.0;2.0;18/04/2022;90.0
1528;2022-01-10;vestimenta;45.0;5.0;10/01/2022;225.0
1529;;vestimenta;8.0;3.0;17-ene-22;24.0
1530;2022-05-14;vestimenta;17.0;2.0;14/05/2022;34.0
1531;2022-02-04;electronica;23.0;3.0;04/02/2022;69.0
1532;2022-05-08;electronica;17.0;4.0;08-may-22;68.0
1533;2022-05-16;electronica;4.0;4.0;16/05/2022;16.0
1534;2022-06-04;electronica;37.0;1.0;04/06/2022;37.0
1535;;alimento;23.0;4.0;19-abr-22;92.0
1536;2022-02-18;alimento;31.0;2.0;18/02/2022;62.0
1537;2022-03-06;alimento;16.0;3.0;06/03/2022;48.0
1538;;alimento;51.0;1.0;21-abr-22;51.0
1539;2022-02-25;alimento;43.0;2.0;25/02/2022;86.0
1540;2022-05-08;hogar;22.0;4.0;08/05/2022;88.0
1541;;hogar;49.0;5.0;12-abr-22;245.0
1542;2022-01-01;hogar;21.0;1.0;01/01/2022;21.0
1543;2022-02-11;jardin;10.0;4.0;11/02/2022;40.0
1544;2022-05-31;jardin;37.0;2.0;31-may-22;74.0
1545;2022-04-23;jardin;26.0;1.0;23/04/2022;26.0
1546;2022-01-14;jardin;36.0;1.0;14/01/2022;36.0
1547;;camping;12.0;5.0;15-abr-22;60.0
1548;2022-03-06;camping;14.0;5.0;06/03/2022;70.0
1549;2022-01-30;camping;29.0;2.0;30/01/2022;58.0
1550;;camping;42.0;1.0;31-ene-22;42.0
1551;2022-04-29;vestimenta;49.0;5.0;29/04/2022;245.0
1552;2022-03-28;vestimenta;36.0;2.0;28/03/2022;72.0
1553;2022-02-16;vestimenta;6.0;5.0;16-feb-22;30.0
1554;2022-02-12;vestimenta;51.0;4.0;12/02/2022;204.0
1555;2022-01-06;vestimenta;12.0;3.0;06/01/2022;36.0
1556;2022-02-06;electronica;7.0;2.0;06-feb-22;14.0
1557;2022-01-06;electronica;46.0;5.0;06/01/2022;230.0
1558;2022-01-15;electronica;46.0;2.0;15/01/2022;92.0
1559;2022-03-13;electronica;6.0;3.0;13-mar-22;18.0
1560;2022-03-18;alimento;26.0;5.0;18/03/2022;130.0
1561;2022-01-25;alimento;13.0;3.0;25/01/2022;39.0
1562;2022-02-07;alimento;10.0;1.0;07-feb-22;10.0
1563;2022-02-13;alimento;47.0;5.0;13/02/2022;235.0
1564;2022-01-09;alimento;47.0;3.0;09/01/2022;141.0
1565;2022-03-15;hogar;28.0;2.0;15-mar-22;56.0
1566;2022-01-29;hogar;21.0;3.0;29/01/2022;63.0
1567;2022-01-20;hogar;44.0;1.0;20/01/2022;44.0
1568;2022-05-29;jardin;41.0;3.0;29-may-22;123.0
1569;2022-02-19;jardin;7.0;4.0;19/02/2022;28.0
1570;2022-01-29;jardin;22.0;3.0;29/01/2022;66.0
1571;;jardin;35.0;1.0;29-ene-22;35.0
1572;2022-04-25;camping;29.0;1.0;25/04/2022;29.0
1573;2022-02-13;camping;22.0;1.0;13/02/2022;22.0
1574;;camping;7.0;2.0;17-ene-22;14.0
1575;2022-01-05;camping;50.0;5.0;05/01/2022;250.0
1576;2022-02-13;vestimenta;22.0;1.0;13/02/2022;22.0
1577;2022-06-01;vestimenta;45.0;4.0;01-jun-22;180.0
1578;2022-01-26;vestimenta;38.0;4.0;26/01/2022;152.0
1579;2022-01-26;vestimenta;45.0;1.0;26/01/2022;45.0
1580;;vestimenta;13.0;4.0;01-ene-22;52.0
1581;2022-03-15;electronica;41.0;2.0;15/03/2022;82.0
1582;2022-05-29;electronica;35.0;5.0;29/05/2022;175.0
1583;2022-05-09;electronica;27.0;5.0;09-may-22;135.0
1584;2022-02-07;electronica;5.0;1.0;07/02/2022;5.0
1585;2022-04-27;alimento;37.0;2.0;27/04/2022;74.0
1586;;alimento;17.0;1.0;15-ene-22;17.0
1587;2022-02-14;alimento;19.0;1.0;14/02/2022;19.0
1588;2022-04-09;alimento;37.0;2.0;09/04/2022;74.0
1589;2022-05-15;alimento;48.0;3.0;15-may-22;144.0
1590;2022-04-26;hogar;30.0;4.0;26/04/2022;120.0
1591;2022-04-19;hogar;17.0;4.0;19/04/2022;68.0
1592;;hogar;50.0;4.0;28-abr-22;200.0
1593;2022-06-03;jardin;34.0;1.0;03/06/2022;34.0
1594;2022-02-12;jardin;26.0;3.0;12/02/2022;78.0
1595;2022-03-24;jardin;18.0;1.0;24-mar-22;18.0
1596;2022-05-28;jardin;20.0;1.0;28/05/2022;20.0
1597;2022-02-20;camping;12.0;3.0;20/02/2022;36.0
1598;;camping;26.0;1.0;25-abr-22;26.0
1599;2022-03-06;camping;27.0;1.0;06/03/2022;27.0
1600;2022-03-24;camping;22.0;1.0;24/03/2022;22.0
1601;;vestimenta;44.0;4.0;03-ene-22;176.0
1602;2022-02-22;vestimenta;41.0;2.0;22/02/2022;82.0
1603;2022-01-15;vestimenta;23.0;5.0;15/01/2022;115.0
1604;;vestimenta;20.0;5.0;18-abr-22;100.0
1605;2022-04-06;vestimenta;46.0;4.0;06/04/2022;184.0
1606;2022-05-24;electronica;2.0;3.0;24/05/2022;6.0
1607;2022-05-20;electronica;22.0;2.0;20-may-22;44.0
1608;2022-03-12;electronica;45.0;3.0;12/03/2022;135.0
1609;2022-04-04;electronica;43.0;5.0;04/04/2022;215.0
1610;2022-05-31;alimento;35.0;4.0;31-may-22;140.0
1611;2022-02-24;alimento;32.0;4.0;24/02/2022;128.0
1612;2022-02-05;alimento;3.0;1.0;05/02/2022;3.0
1613;;alimento;20.0;4.0;19-ene-22;80.0
1614;2022-04-09;alimento;43.0;5.0;09/04/2022;215.0
1615;2022-03-26;hogar;51.0;1.0;26/03/2022;51.0
1616;2022-03-29;hogar;19.0;1.0;29-mar-22;19.0
1617;2022-02-17;hogar;10.0;4.0;17/02/2022;40.0
1618;2022-03-20;jardin;43.0;1.0;20/03/2022;43.0
1619;2022-06-01;jardin;10.0;2.0;01-jun-22;20.0
1620;2022-02-28;jardin;38.0;5.0;28/02/2022;190.0
1621;2022-03-22;jardin;5.0;3.0;22/03/2022;15.0
1622;2022-03-10;camping;4.0;1.0;10-mar-22;4.0
1623;2022-05-28;camping;33.0;1.0;28/05/2022;33.0
1624;2022-01-16;camping;21.0;4.0;16/01/2022;84.0
1625;;camping;19.0;1.0;08-abr-22;19.0
1626;2022-05-01;vestimenta;29.0;2.0;01/05/2022;58.0
1627;2022-05-04;vestimenta;6.0;3.0;04/05/2022;18.0
1628;;vestimenta;16.0;5.0;07-abr-22;80.0
1629;2022-03-19;vestimenta;16.0;2.0;19/03/2022;32.0
1630;2022-04-15;vestimenta;14.0;5.0;15/04/2022;70.0
1631;2022-03-30;electronica;50.0;1.0;30-mar-22;50.0
1632;2022-04-20;electronica;39.0;4.0;20/04/2022;156.0
1633;2022-01-15;electronica;46.0;1.0;15/01/2022;46.0
1634;;electronica;31.0;5.0;30-abr-22;155.0
1635;2022-01-20;alimento;30.0;4.0;20/01/2022;120.0
1636;2022-01-08;alimento;48.0;3.0;08/01/2022;144.0
1637;2022-05-09;alimento;29.0;1.0;09-may-22;29.0
1638;2022-01-01;alimento;20.0;4.0;01/01/2022;80.0
1639;2022-05-12;alimento;28.0;5.0;12/05/2022;140.0
1640;;hogar;30.0;3.0;15-abr-22;90.0
1641;2022-03-08;hogar;32.0;3.0;08/03/2022;96.0
1642;2022-04-28;hogar;18.0;3.0;28/04/2022;54.0
1643;2022-05-02;jardin;6.0;1.0;02-may-22;6.0
1644;2022-02-09;jardin;27.0;5.0;09/02/2022;135.0
1645;2022-06-05;jardin;32.0;1.0;05/06/2022;32.0
1646;2022-03-05;jardin;19.0;4.0;05-mar-22;76.0
1647;2022-04-24;camping;36.0;2.0;24/04/2022;72.0
1648;2022-03-03;camping;43.0;3.0;03/03/2022;129.0
1649;;camping;35.0;5.0;19-abr-22;175.0
1650;2022-03-18;camping;26.0;1.0;18/03/2022;26.0
1651;2022-06-06;vestimenta;24.0;4.0;06/06/2022;96.0
1652;;vestimenta;19.0;1.0;06-abr-22;19.0
1653;2022-01-29;vestimenta;43.0;2.0;29/01/2022;86.0
1654;2022-05-27;vestimenta;38.0;3.0;27/05/2022;114.0
1655;;vestimenta;39.0;4.0;02-ene-22;156.0
1656;2022-04-09;electronica;47.0;3.0;09/04/2022;141.0
1657;2022-05-30;electronica;43.0;5.0;30/05/2022;215.0
1658;;electronica;36.0;1.0;19-ene-22;36.0
1659;2022-02-09;electronica;32.0;5.0;09/02/2022;160.0
1660;2022-04-14;alimento;26.0;3.0;14/04/2022;78.0
1661;;alimento;34.0;4.0;02-ene-22;136.0
1662;2022-03-26;alimento;16.0;5.0;26/03/2022;80.0
1663;2022-03-09;alimento;41.0;2.0;09/03/2022;82.0
1664;2022-03-04;alimento;39.0;5.0;04-mar-22;195.0
1665;2022-04-23;hogar;9.0;1.0;23/04/2022;9.0
1666;2022-04-09;hogar;12.0;4.0;09/04/2022;48.0
1667;;hogar;26.0;1.0;11-abr-22;26.0
1668;2022-04-13;jardin;36.0;5.0;13/04/2022;180.0
1669;2022-05-22;jardin;31.0;3.0;22/05/2022;93.0
1670;2022-05-26;jardin;26.0;5.0;26-may-22;130.0
1671;2022-05-08;jardin;2.0;5.0;08/05/2022;10.0
1672;2022-05-14;camping;49.0;4.0;14/05/2022;196.0
1673;2022-02-15;camping;3.0;4.0;15-feb-22;12.0
1674;2022-05-12;camping;7.0;5.0;12/05/2022;35.0
1675;2022-02-26;camping;47.0;3.0;26/02/2022;141.0
1676;;vestimenta;14.0;4.0;12-ene-22;56.0
1677;2022-01-28;vestimenta;9.0;3.0;28/01/2022;27.0
1678;2022-05-13;vestimenta;32.0;4.0;13/05/2022;128.0
1679;2022-02-07;vestimenta;41.0;5.0;07-feb-22;205.0
1680;2022-04-16;vestimenta;30.0;1.0;16/04/2022;30.0
1681;2022-03-14;electronica;30.0;4.0;14/03/2022;120.0
1682;2022-03-03;electronica;6.0;1.0;03-mar-22;6.0
1683;2022-01-21;electronica;14.0;1.0;21/01/2022;14.0
1684;2022-05-09;electronica;2.0;4.0;09/05/2022;8.0
1685;2022-03-16;alimento;6.0;1.0;16-mar-22;6.0
1686;2022-03-03;alimento;13.0;2.0;03/03/2022;26.0
1687;2022-01-20;alimento;11.0;2.0;20/01/2022;22.0
1688;2022-03-25;alimento;15.0;5.0;25-mar-22;75.0
1689;2022-02-23;alimento;19.0;2.0;23/02/2022;38.0
1690;2022-02-06;hogar;13.0;1.0;06/02/2022;13.0
1691;2022-03-14;hogar;16.0;4.0;14-mar-22;64.0
1692;2022-01-06;hogar;4.0;1.0;06/01/2022;4.0
1693;2022-03-20;jardin;31.0;5.0;20/03/2022;155.0
1694;;jardin;49.0;1.0;26-abr-22;49.0
1695;2022-04-08;jardin;12.0;1.0;08/04/2022;12.0
1696;2022-03-07;jardin;43.0;5.0;07/03/2022;215.0
1697;;camping;39.0;5.0;29-abr-22;195.0
1698;2022-02-20;camping;4.0;4.0;20/02/2022;16.0
1699;2022-04-02;camping;34.0;5.0;02/04/2022;170.0
1700;2022-05-16;camping;47.0;2.0;16-may-22;94.0
1701;2022-05-18;vestimenta;50.0;1.0;18/05/2022;50.0
1702;2022-01-17;vestimenta;9.0;2.0;17/01/2022;18.0
1703;2022-02-01;vestimenta;48.0;5.0;01-feb-22;240.0
1704;2022-02-11;vestimenta;26.0;5.0;11/02/2022;130.0
1705;2022-05-13;vestimenta;6.0;3.0;13/05/2022;18.0
1706;2022-05-14;electronica;37.0;3.0;14-may-22;111.0
1707;2022-02-08;electronica;13.0;4.0;08/02/2022;52.0
1708;2022-04-11;electronica;24.0;4.0;11/04/2022;96.0
1709;;electronica;12.0;3.0;04-abr-22;36.0
1710;2022-04-28;alimento;39.0;4.0;28/04/2022;156.0
1711;2022-01-01;alimento;32.0;1.0;01/01/2022;32.0
1712;2022-03-07;alimento;38.0;1.0;07-mar-22;38.0
1713;2022-05-20;alimento;11.0;3.0;20/05/2022;33.0
1714;2022-05-24;alimento;5.0;1.0;24/05/2022;5.0
1715;2022-05-11;hogar;38.0;3.0;11-may-22;114.0
1716;2022-04-06;hogar;17.0;1.0;06/04/2022;17.0
1717;2022-01-07;hogar;10.0;2.0;07/01/2022;20.0
1718;;jardin;37.0;4.0;12-abr-22;148.0
1719;2022-04-02;jardin;13.0;5.0;02/04/2022;65.0
1720;2022-03-05;jardin;39.0;4.0;05/03/2022;156.0
1721;2022-03-17;jardin;8.0;1.0;17-mar-22;8.0
1722;2022-04-07;camping;21.0;5.0;07/04/2022;105.0
1723;2022-04-06;camping;39.0;3.0;06/04/2022;117.0
1724;2022-05-28;camping;49.0;3.0;28-may-22;147.0
1725;2022-01-10;camping;44.0;5.0;10/01/2022;220.0
1726;2022-04-23;vestimenta;17.0;5.0;23/04/2022;85.0
1727;2022-05-01;vestimenta;23.0;5.0;01-may-22;115.0
1728;2022-02-27;vestimenta;16.0;4.0;27/02/2022;64.0
1729;2022-05-05;vestimenta;41.0;2.0;05/05/2022;82.0
1730;;vestimenta;23.0;4.0;08-abr-22;92.0
1731;2022-01-29;electronica;3.0;5.0;29/01/2022;15.0
1732;2022-04-12;electronica;38.0;2.0;12/04/2022;76.0
1733;2022-03-28;electronica;12.0;4.0;28-mar-22;48.0
1734;2022-01-04;electronica;22.0;2.0;04/01/2022;44.0
1735;2022-02-14;alimento;45.0;1.0;14/02/2022;45.0
1736;;alimento;4.0;2.0;23-ene-22;8.0
1737;2022-01-23;alimento;14.0;5.0;23/01/2022;70.0
1738;2022-05-28;alimento;36.0;1.0;28/05/2022;36.0
1739;2022-02-01;alimento;24.0;4.0;01-feb-22;96.0
1740;2022-03-14;hogar;46.0;4.0;14/03/2022;184.0
1741;2022-03-10;hogar;11.0;1.0;10/03/2022;11.0
1742;;hogar;48.0;5.0;06-ene-22;240.0
1743;2022-06-01;jardin;12.0;2.0;01/06/2022;24.0
1744;2022-02-21;jardin;44.0;4.0;21/02/2022;176.0
1745;;jardin;45.0;5.0;19-abr-22;225.0
1746;2022-01-30;jardin;38.0;1.0;30/01/2022;38.0
1747;2022-02-05;camping;33.0;5.0;05/02/2022;165.0
1748;2022-05-29;camping;22.0;1.0;29-may-22;22.0
1749;2022-05-31;camping;46.0;3.0;31/05/2022;138.0
1750;2022-05-07;camping;37.0;5.0;07/05/2022;185.0
1751;2022-02-13;vestimenta;32.0;2.0;13-feb-22;64.0
1752;2022-04-04;vestimenta;45.0;5.0;04/04/2022;225.0
1753;2022-01-24;vestimenta;31.0;5.0;24/01/2022;155.0
1754;;vestimenta;13.0;2.0;04-abr-22;26.0
1755;2022-01-04;vestimenta;11.0;5.0;04/01/2022;55.0
1756;2022-04-12;electronica;18.0;1.0;12/04/2022;18.0
1757;;electronica;9.0;4.0;19-ene-22;36.0
